,coin,market_cap,tw_followers,date
1416,blockchain-monster-hunt,0,41233,2021-10-17
1417,blockchain-monster-hunt,0,41478,2021-10-18
1418,blockchain-monster-hunt,0,41799,2021-10-19
1419,blockchain-monster-hunt,0,42233,2021-10-20
1420,blockchain-monster-hunt,0,50778,2021-10-21
1421,blockchain-monster-hunt,0,53819,2021-10-22
1422,blockchain-monster-hunt,0,55703,2021-10-23
1423,blockchain-monster-hunt,0,56991,2021-10-24
1424,blockchain-monster-hunt,0,57812,2021-10-25
1425,blockchain-monster-hunt,15430618,58318,2021-10-26
1426,blockchain-monster-hunt,16778266,58838,2021-10-27
1427,blockchain-monster-hunt,15877238,59406,2021-10-28
1428,blockchain-monster-hunt,16458585,60022,2021-10-29
1429,blockchain-monster-hunt,14763422,60530,2021-10-30
1430,blockchain-monster-hunt,17211717,61416,2021-10-31
1431,blockchain-monster-hunt,21046843,61766,2021-11-01
1432,blockchain-monster-hunt,28702427,62270,2021-11-02
1433,blockchain-monster-hunt,28950681,62753,2021-11-03
1434,blockchain-monster-hunt,53658045,63208,2021-11-04
1435,blockchain-monster-hunt,46582635,0,2021-11-05
1436,blockchain-monster-hunt,39862452,64476,2021-11-06
1437,blockchain-monster-hunt,46319206,0,2021-11-07
1438,blockchain-monster-hunt,43499521,66463,2021-11-08
1439,blockchain-monster-hunt,38203506,67325,2021-11-09
1440,blockchain-monster-hunt,33946135,67440,2021-11-10
1441,blockchain-monster-hunt,31554808,67811,2021-11-11
1442,blockchain-monster-hunt,28837359,0,2021-11-12
1443,blockchain-monster-hunt,28175923,68833,2021-11-13
1444,blockchain-monster-hunt,34485193,69264,2021-11-14
1445,blockchain-monster-hunt,34345929,69264,2021-11-14
1446,cocos-bcx,26574426,0,2021-10-16
1447,cocos-bcx,27382420,117917,2021-10-17
1448,cocos-bcx,27515033,117905,2021-10-18
1449,cocos-bcx,26749823,117873,2021-10-19
1450,cocos-bcx,26157395,117870,2021-10-20
1451,cocos-bcx,27124021,117835,2021-10-21
1452,cocos-bcx,26132518,0,2021-10-22
1453,cocos-bcx,28969223,117749,2021-10-23
1454,cocos-bcx,31621241,117842,2021-10-24
1455,cocos-bcx,29423831,0,2021-10-25
1456,cocos-bcx,29815838,0,2021-10-26
1457,cocos-bcx,29798533,117218,2021-10-27
1458,cocos-bcx,28318238,117147,2021-10-28
1459,cocos-bcx,28867223,0,2021-10-29
1460,cocos-bcx,31158707,117077,2021-10-30
1461,cocos-bcx,40220487,117119,2021-10-31
1462,cocos-bcx,34285514,117103,2021-11-01
1463,cocos-bcx,33320758,117092,2021-11-02
1464,cocos-bcx,32715189,117092,2021-11-03
1465,cocos-bcx,32672115,117063,2021-11-04
1466,cocos-bcx,32287303,117069,2021-11-05
1467,cocos-bcx,32865284,117060,2021-11-06
1468,cocos-bcx,32403392,0,2021-11-07
1469,cocos-bcx,33200404,0,2021-11-08
1470,cocos-bcx,32716380,116843,2021-11-09
1471,cocos-bcx,32063385,116929,2021-11-10
1472,cocos-bcx,32927714,116946,2021-11-11
1473,cocos-bcx,33875810,0,2021-11-12
1474,cocos-bcx,33148330,0,2021-11-13
1475,cocos-bcx,35073525,117087,2021-11-14
1476,cocos-bcx,33594825,117087,2021-11-14
1477,crowns,14860499,95461,2021-10-16
1478,crowns,15589402,95416,2021-10-17
1479,crowns,16112932,95353,2021-10-18
1480,crowns,17844193,95373,2021-10-19
1481,crowns,17934541,95438,2021-10-20
1482,crowns,18424279,95469,2021-10-21
1483,crowns,18958370,95462,2021-10-22
1484,crowns,17792596,95326,2021-10-23
1485,crowns,17870436,95322,2021-10-24
1486,crowns,16823440,95281,2021-10-25
1487,crowns,18135956,95188,2021-10-26
1488,crowns,16882862,95052,2021-10-27
1489,crowns,21480010,94936,2021-10-28
1490,crowns,25635854,94967,2021-10-29
1491,crowns,26173962,94931,2021-10-30
1492,crowns,32921386,94956,2021-10-31
1493,crowns,39027916,95073,2021-11-01
1494,crowns,35505707,95142,2021-11-02
1495,crowns,40055101,95214,2021-11-03
1496,crowns,35284848,95226,2021-11-04
1497,crowns,32986000,0,2021-11-05
1498,crowns,30811436,95286,2021-11-06
1499,crowns,29687758,0,2021-11-07
1500,crowns,32600173,95411,2021-11-08
1501,crowns,32334411,95465,2021-11-09
1502,crowns,30196055,95640,2021-11-10
1503,crowns,32285169,95704,2021-11-11
1504,crowns,35480359,0,2021-11-12
1505,crowns,31889207,0,2021-11-13
1506,crowns,33221754,95964,2021-11-14
1507,crowns,30370456,95964,2021-11-14
1508,gameswap-org,7373920,9049,2021-10-16
1509,gameswap-org,6816324,9123,2021-10-17
1510,gameswap-org,7545417,9207,2021-10-18
1511,gameswap-org,7115022,9287,2021-10-19
1512,gameswap-org,8394207,9369,2021-10-20
1513,gameswap-org,9753342,9442,2021-10-21
1514,gameswap-org,9172616,9524,2021-10-22
1515,gameswap-org,9698115,9588,2021-10-23
1516,gameswap-org,10130713,9697,2021-10-24
1517,gameswap-org,10620660,9782,2021-10-25
1518,gameswap-org,10669938,9855,2021-10-26
1519,gameswap-org,9370563,9954,2021-10-27
1520,gameswap-org,8009505,10043,2021-10-28
1521,gameswap-org,9797897,10136,2021-10-29
1522,gameswap-org,9640634,10286,2021-10-30
1523,gameswap-org,19961425,10580,2021-10-31
1524,gameswap-org,32171061,10791,2021-11-01
1525,gameswap-org,30071243,11428,2021-11-02
1526,gameswap-org,40096099,11827,2021-11-03
1527,gameswap-org,39001599,12188,2021-11-04
1528,gameswap-org,30494471,12412,2021-11-05
1529,gameswap-org,26582503,12575,2021-11-06
1530,gameswap-org,25414256,12720,2021-11-07
1531,gameswap-org,33199102,12974,2021-11-08
1532,gameswap-org,34637379,13206,2021-11-09
1533,gameswap-org,32279387,13365,2021-11-10
1534,gameswap-org,27368450,13523,2021-11-11
1535,gameswap-org,29650600,13656,2021-11-12
1536,gameswap-org,28165916,13810,2021-11-13
1537,gameswap-org,32403100,13944,2021-11-14
1538,gameswap-org,28672503,13944,2021-11-14
1539,my-defi-pet,21553853,126242,2021-10-16
1540,my-defi-pet,21535911,126335,2021-10-17
1541,my-defi-pet,20528273,126446,2021-10-18
1542,my-defi-pet,20296097,126507,2021-10-19
1543,my-defi-pet,18944292,126617,2021-10-20
1544,my-defi-pet,19646550,126700,2021-10-21
1545,my-defi-pet,17577135,126770,2021-10-22
1546,my-defi-pet,19341147,126818,2021-10-23
1547,my-defi-pet,18671339,126909,2021-10-24
1548,my-defi-pet,18306649,126964,2021-10-25
1549,my-defi-pet,19404188,0,2021-10-26
1550,my-defi-pet,21128493,126955,2021-10-27
1551,my-defi-pet,18510357,126961,2021-10-28
1552,my-defi-pet,19079225,0,2021-10-29
1553,my-defi-pet,21016222,0,2021-10-30
1554,my-defi-pet,23304319,127188,2021-10-31
1555,my-defi-pet,25894016,127273,2021-11-01
1556,my-defi-pet,25085067,127360,2021-11-02
1557,my-defi-pet,28905106,127447,2021-11-03
1558,my-defi-pet,30294473,127612,2021-11-04
1559,my-defi-pet,31067991,127710,2021-11-05
1560,my-defi-pet,31358242,127799,2021-11-06
1561,my-defi-pet,28367307,0,2021-11-07
1562,my-defi-pet,31349652,0,2021-11-08
1563,my-defi-pet,33130712,128018,2021-11-09
1564,my-defi-pet,28006422,128146,2021-11-10
1565,my-defi-pet,29697537,128188,2021-11-11
1566,my-defi-pet,31553704,0,2021-11-12
1567,my-defi-pet,28577063,0,2021-11-13
1568,my-defi-pet,28511315,128478,2021-11-14
1569,my-defi-pet,28382151,128478,2021-11-14
1570,monsta-infinite,26186639,174793,2021-10-16
1571,monsta-infinite,44673476,0,2021-10-17
1572,monsta-infinite,49593947,0,2021-10-18
1573,monsta-infinite,50360677,176167,2021-10-19
1574,monsta-infinite,51324574,0,2021-10-20
1575,monsta-infinite,54227711,177385,2021-10-21
1576,monsta-infinite,47890518,0,2021-10-22
1577,monsta-infinite,41388228,179408,2021-10-23
1578,monsta-infinite,42314078,179917,2021-10-24
1579,monsta-infinite,40510619,0,2021-10-25
1580,monsta-infinite,40545678,0,2021-10-26
1581,monsta-infinite,39211946,180510,2021-10-27
1582,monsta-infinite,39288831,182685,2021-10-28
1583,monsta-infinite,50176655,183055,2021-10-29
1584,monsta-infinite,35467533,0,2021-10-30
1585,monsta-infinite,39627612,0,2021-10-31
1586,monsta-infinite,36148519,184211,2021-11-01
1587,monsta-infinite,35515800,184480,2021-11-02
1588,monsta-infinite,35134445,184736,2021-11-03
1589,monsta-infinite,35242706,185076,2021-11-04
1590,monsta-infinite,35312582,0,2021-11-05
1591,monsta-infinite,33168682,0,2021-11-06
1592,monsta-infinite,31487060,0,2021-11-07
1593,monsta-infinite,30141632,0,2021-11-08
1594,monsta-infinite,28157454,187077,2021-11-09
1595,monsta-infinite,27200945,187388,2021-11-10
1596,monsta-infinite,26831514,187660,2021-11-11
1597,monsta-infinite,26789693,0,2021-11-12
1598,monsta-infinite,25669528,0,2021-11-13
1599,monsta-infinite,29769032,188294,2021-11-14
1600,monsta-infinite,26946745,188294,2021-11-14
1601,shroom-finance,10459915,10506,2021-10-16
1602,shroom-finance,11741183,10507,2021-10-17
1603,shroom-finance,11465016,10500,2021-10-18
1604,shroom-finance,10963730,10496,2021-10-19
1605,shroom-finance,12959732,10507,2021-10-20
1606,shroom-finance,15086099,10518,2021-10-21
1607,shroom-finance,13936648,10515,2021-10-22
1608,shroom-finance,11528064,10518,2021-10-23
1609,shroom-finance,14866503,10543,2021-10-24
1610,shroom-finance,14983444,10536,2021-10-25
1611,shroom-finance,14234868,10530,2021-10-26
1612,shroom-finance,13421773,10514,2021-10-27
1613,shroom-finance,12363053,10516,2021-10-28
1614,shroom-finance,15223920,10535,2021-10-29
1615,shroom-finance,16419894,10536,2021-10-30
1616,shroom-finance,20815913,10557,2021-10-31
1617,shroom-finance,31959186,10604,2021-11-01
1618,shroom-finance,24471117,10710,2021-11-02
1619,shroom-finance,29819805,10780,2021-11-03
1620,shroom-finance,34502343,10839,2021-11-04
1621,shroom-finance,32104884,10867,2021-11-05
1622,shroom-finance,29368375,10886,2021-11-06
1623,shroom-finance,26503105,10894,2021-11-07
1624,shroom-finance,33512093,10914,2021-11-08
1625,shroom-finance,38661636,10951,2021-11-09
1626,shroom-finance,32584563,10971,2021-11-10
1627,shroom-finance,31676872,10994,2021-11-11
1628,shroom-finance,32351658,11003,2021-11-12
1629,shroom-finance,27017619,11017,2021-11-13
1630,shroom-finance,29363480,11032,2021-11-14
1631,shroom-finance,25607828,11032,2021-11-14
1632,polker,4511552,63285,2021-10-16
1633,polker,6338486,63610,2021-10-17
1634,polker,8931420,64063,2021-10-18
1635,polker,7563522,64366,2021-10-19
1636,polker,9084507,64564,2021-10-20
1637,polker,8386208,64793,2021-10-21
1638,polker,9205979,0,2021-10-22
1639,polker,8897089,65422,2021-10-23
1640,polker,9389893,65707,2021-10-24
1641,polker,9348509,65797,2021-10-25
1642,polker,9330184,65906,2021-10-26
1643,polker,7826222,65982,2021-10-27
1644,polker,8440752,66338,2021-10-28
1645,polker,8152432,66617,2021-10-29
1646,polker,8798261,66946,2021-10-30
1647,polker,8830599,67344,2021-10-31
1648,polker,10877407,67785,2021-11-01
1649,polker,10423549,68191,2021-11-02
1650,polker,10821579,68552,2021-11-03
1651,polker,10676951,68980,2021-11-04
1652,polker,14360552,0,2021-11-05
1653,polker,14160002,70124,2021-11-06
1654,polker,15429798,0,2021-11-07
1655,polker,24000098,71392,2021-11-08
1656,polker,26065211,71998,2021-11-09
1657,polker,31182864,73104,2021-11-10
1658,polker,26588912,73855,2021-11-11
1659,polker,29043061,74427,2021-11-12
1660,polker,25121755,75125,2021-11-13
1661,polker,23563284,75429,2021-11-14
1662,polker,22615414,75429,2021-11-14
1663,waves-ducks,113781953,55893,2021-10-16
1664,waves-ducks,101370159,56208,2021-10-17
1665,waves-ducks,102701510,56464,2021-10-18
1666,waves-ducks,115056260,56647,2021-10-19
1667,waves-ducks,113265292,56843,2021-10-20
1668,waves-ducks,37210185,56945,2021-10-21
1669,waves-ducks,34738200,57091,2021-10-22
1670,waves-ducks,34637976,57199,2021-10-23
1671,waves-ducks,34885677,57320,2021-10-24
1672,waves-ducks,33751293,57530,2021-10-25
1673,waves-ducks,32550823,57626,2021-10-26
1674,waves-ducks,32575871,57713,2021-10-27
1675,waves-ducks,32092266,58101,2021-10-28
1676,waves-ducks,33874019,58443,2021-10-29
1677,waves-ducks,33598492,58351,2021-10-30
1678,waves-ducks,30095196,58429,2021-10-31
1679,waves-ducks,29022253,58484,2021-11-01
1680,waves-ducks,27758505,58543,2021-11-02
1681,waves-ducks,26524299,58655,2021-11-03
1682,waves-ducks,26082416,58768,2021-11-04
1683,waves-ducks,23862884,0,2021-11-05
1684,waves-ducks,25952694,59023,2021-11-06
1685,waves-ducks,25283500,59119,2021-11-07
1686,waves-ducks,26464973,59180,2021-11-08
1687,waves-ducks,26258938,59296,2021-11-09
1688,waves-ducks,25139166,59406,2021-11-10
1689,waves-ducks,23581332,59493,2021-11-11
1690,waves-ducks,23736200,59773,2021-11-12
1691,waves-ducks,23648088,59989,2021-11-13
1692,waves-ducks,23300885,60079,2021-11-14
1693,waves-ducks,22940951,60079,2021-11-14
1694,betu,27134752,18040,2021-10-16
1695,betu,24979449,18752,2021-10-17
1696,betu,23938672,18772,2021-10-18
1697,betu,24482222,18722,2021-10-19
1698,betu,22544473,18744,2021-10-20
1699,betu,22340607,18723,2021-10-21
1700,betu,20953699,18718,2021-10-22
1701,betu,20843915,0,2021-10-23
1702,betu,22631575,18610,2021-10-24
1703,betu,20804194,0,2021-10-25
1704,betu,26204497,18565,2021-10-26
1705,betu,26065434,18545,2021-10-27
1706,betu,25646575,18536,2021-10-28
1707,betu,26768752,0,2021-10-29
1708,betu,27960143,18511,2021-10-30
1709,betu,24740721,18499,2021-10-31
1710,betu,24681944,18478,2021-11-01
1711,betu,27472504,18456,2021-11-02
1712,betu,25233924,18413,2021-11-03
1713,betu,23277531,18382,2021-11-04
1714,betu,28282431,18629,2021-11-05
1715,betu,29033849,18745,2021-11-06
1716,betu,30290161,0,2021-11-07
1717,betu,25388412,0,2021-11-08
1718,betu,25601851,18690,2021-11-09
1719,betu,30240597,19123,2021-11-10
1720,betu,31093326,19415,2021-11-11
1721,betu,27095716,0,2021-11-12
1722,betu,25865355,0,2021-11-13
1723,betu,24639369,19648,2021-11-14
1724,betu,22755711,19648,2021-11-14
1725,revomon,5708706,20434,2021-10-16
1726,revomon,5642389,20441,2021-10-17
1727,revomon,5423483,0,2021-10-18
1728,revomon,9248784,20673,2021-10-19
1729,revomon,7731504,20783,2021-10-20
1730,revomon,8134743,20827,2021-10-21
1731,revomon,8577688,0,2021-10-22
1732,revomon,8769953,20951,2021-10-23
1733,revomon,8846252,21001,2021-10-24
1734,revomon,10088573,0,2021-10-25
1735,revomon,10495327,0,2021-10-26
1736,revomon,10558906,21163,2021-10-27
1737,revomon,8861549,21167,2021-10-28
1738,revomon,10815491,21411,2021-10-29
1739,revomon,15940391,21747,2021-10-30
1740,revomon,21947190,0,2021-10-31
1741,revomon,16569593,22249,2021-11-01
1742,revomon,19330504,22457,2021-11-02
1743,revomon,22894057,22695,2021-11-03
1744,revomon,19486684,22819,2021-11-04
1745,revomon,16714567,22903,2021-11-05
1746,revomon,17213993,23190,2021-11-06
1747,revomon,15923411,23352,2021-11-07
1748,revomon,17355083,24015,2021-11-08
1749,revomon,16650915,24217,2021-11-09
1750,revomon,15243457,24448,2021-11-10
1751,revomon,15010073,24531,2021-11-11
1752,revomon,15132112,0,2021-11-12
1753,revomon,20170291,24761,2021-11-13
1754,revomon,20311132,24916,2021-11-14
1755,revomon,20954832,24916,2021-11-14
1756,genesis-worlds,0,36260,2021-11-05
1757,genesis-worlds,0,36340,2021-11-06
1758,genesis-worlds,0,36407,2021-11-07
1759,genesis-worlds,0,36436,2021-11-08
1760,genesis-worlds,0,36454,2021-11-09
1761,genesis-worlds,0,36455,2021-11-10
1762,genesis-worlds,0,36489,2021-11-11
1763,genesis-worlds,0,36562,2021-11-12
1764,genesis-worlds,18323314,36632,2021-11-13
1765,genesis-worlds,18709362,36688,2021-11-14
1766,genesis-worlds,17724452,36688,2021-11-14
1767,the-crypto-prophecies,8097534,26605,2021-10-16
1768,the-crypto-prophecies,8317876,26598,2021-10-17
1769,the-crypto-prophecies,7839803,26602,2021-10-18
1770,the-crypto-prophecies,7921191,26614,2021-10-19
1771,the-crypto-prophecies,10243309,26694,2021-10-20
1772,the-crypto-prophecies,9807103,26764,2021-10-21
1773,the-crypto-prophecies,10077272,26806,2021-10-22
1774,the-crypto-prophecies,12515677,26991,2021-10-23
1775,the-crypto-prophecies,16807127,27176,2021-10-24
1776,the-crypto-prophecies,17081475,27311,2021-10-25
1777,the-crypto-prophecies,20733455,27422,2021-10-26
1778,the-crypto-prophecies,19864006,27502,2021-10-27
1779,the-crypto-prophecies,20068379,27570,2021-10-28
1780,the-crypto-prophecies,21289605,27634,2021-10-29
1781,the-crypto-prophecies,19792216,27759,2021-10-30
1782,the-crypto-prophecies,27925376,27895,2021-10-31
1783,the-crypto-prophecies,28043406,28015,2021-11-01
1784,the-crypto-prophecies,22495408,28094,2021-11-02
1785,the-crypto-prophecies,22976054,28131,2021-11-03
1786,the-crypto-prophecies,19747633,28182,2021-11-04
1787,the-crypto-prophecies,16134515,28230,2021-11-05
1788,the-crypto-prophecies,17615858,28248,2021-11-06
1789,the-crypto-prophecies,16351633,28239,2021-11-07
1790,the-crypto-prophecies,14934018,28276,2021-11-08
1791,the-crypto-prophecies,14954012,28280,2021-11-09
1792,the-crypto-prophecies,13790434,28280,2021-11-10
1793,the-crypto-prophecies,15016906,28296,2021-11-11
1794,the-crypto-prophecies,14640321,28260,2021-11-12
1795,the-crypto-prophecies,13707773,28285,2021-11-13
1796,the-crypto-prophecies,17661617,28290,2021-11-14
1797,the-crypto-prophecies,17294446,28290,2021-11-14
1798,iqeon,9690790,3015,2021-10-16
1799,iqeon,9297738,3014,2021-10-17
1800,iqeon,9368743,3013,2021-10-18
1801,iqeon,9289467,3014,2021-10-19
1802,iqeon,8971146,3014,2021-10-20
1803,iqeon,8893248,3016,2021-10-21
1804,iqeon,9065625,3017,2021-10-22
1805,iqeon,9053165,3018,2021-10-23
1806,iqeon,9318855,3019,2021-10-24
1807,iqeon,9279475,0,2021-10-25
1808,iqeon,9425950,3018,2021-10-26
1809,iqeon,9363603,3013,2021-10-27
1810,iqeon,9814505,3017,2021-10-28
1811,iqeon,10643060,3014,2021-10-29
1812,iqeon,13351155,3019,2021-10-30
1813,iqeon,13208682,3020,2021-10-31
1814,iqeon,13369657,3026,2021-11-01
1815,iqeon,13196352,3179,2021-11-02
1816,iqeon,14263209,3200,2021-11-03
1817,iqeon,15271938,3205,2021-11-04
1818,iqeon,15604742,0,2021-11-05
1819,iqeon,15737982,0,2021-11-06
1820,iqeon,15829341,0,2021-11-07
1821,iqeon,16277537,0,2021-11-08
1822,iqeon,16880034,3219,2021-11-09
1823,iqeon,17207253,3226,2021-11-10
1824,iqeon,16927753,3227,2021-11-11
1825,iqeon,17165946,0,2021-11-12
1826,iqeon,17138575,0,2021-11-13
1827,iqeon,17190806,3275,2021-11-14
1828,iqeon,17095607,3275,2021-11-14
1829,dotmoovs,17249346,35520,2021-10-16
1830,dotmoovs,15991141,35770,2021-10-17
1831,dotmoovs,14699814,35908,2021-10-18
1832,dotmoovs,14264111,35926,2021-10-19
1833,dotmoovs,13257327,35911,2021-10-20
1834,dotmoovs,14452848,35905,2021-10-21
1835,dotmoovs,13477696,37296,2021-10-22
1836,dotmoovs,13000456,39943,2021-10-23
1837,dotmoovs,12967243,39949,2021-10-24
1838,dotmoovs,11954205,39909,2021-10-25
1839,dotmoovs,11444470,39851,2021-10-26
1840,dotmoovs,12160697,39712,2021-10-27
1841,dotmoovs,16107992,41433,2021-10-28
1842,dotmoovs,17737526,41371,2021-10-29
1843,dotmoovs,18129544,41290,2021-10-30
1844,dotmoovs,17888242,41205,2021-10-31
1845,dotmoovs,18202121,41143,2021-11-01
1846,dotmoovs,18472894,41070,2021-11-02
1847,dotmoovs,19732678,41376,2021-11-03
1848,dotmoovs,25791866,41724,2021-11-04
1849,dotmoovs,25482630,41810,2021-11-05
1850,dotmoovs,22758111,41921,2021-11-06
1851,dotmoovs,24725929,41979,2021-11-07
1852,dotmoovs,22555480,42083,2021-11-08
1853,dotmoovs,20754382,42140,2021-11-09
1854,dotmoovs,19469301,42183,2021-11-10
1855,dotmoovs,18013773,42171,2021-11-11
1856,dotmoovs,17901441,42101,2021-11-12
1857,dotmoovs,15892801,42168,2021-11-13
1858,dotmoovs,15947517,42146,2021-11-14
1859,dotmoovs,15811732,42146,2021-11-14
1860,polka-city,2580735,19533,2021-10-16
1861,polka-city,3678574,22164,2021-10-17
1862,polka-city,3354146,24330,2021-10-18
1863,polka-city,2655738,26200,2021-10-19
1864,polka-city,3398749,27418,2021-10-20
1865,polka-city,3673935,27531,2021-10-21
1866,polka-city,3252215,27599,2021-10-22
1867,polka-city,2955667,27552,2021-10-23
1868,polka-city,2838590,27524,2021-10-24
1869,polka-city,2450868,27501,2021-10-25
1870,polka-city,2620116,27452,2021-10-26
1871,polka-city,2300477,27604,2021-10-27
1872,polka-city,1860737,27573,2021-10-28
1873,polka-city,2254241,27709,2021-10-29
1874,polka-city,3659520,28415,2021-10-30
1875,polka-city,9956454,31923,2021-10-31
1876,polka-city,13429729,39755,2021-11-01
1877,polka-city,12177132,40866,2021-11-02
1878,polka-city,19093960,43891,2021-11-03
1879,polka-city,15505130,0,2021-11-04
1880,polka-city,15573245,47809,2021-11-05
1881,polka-city,13770898,48871,2021-11-06
1882,polka-city,16724271,50481,2021-11-07
1883,polka-city,19610797,52177,2021-11-08
1884,polka-city,17793407,53143,2021-11-09
1885,polka-city,15834137,54759,2021-11-10
1886,polka-city,14133843,55786,2021-11-11
1887,polka-city,15415079,0,2021-11-12
1888,polka-city,14753117,58333,2021-11-13
1889,polka-city,15852480,59142,2021-11-14
1890,polka-city,15410178,59142,2021-11-14
1891,my-master-war,0,81252,2021-10-16
1892,my-master-war,0,81455,2021-10-17
1893,my-master-war,0,81648,2021-10-18
1894,my-master-war,0,81892,2021-10-19
1895,my-master-war,0,82489,2021-10-20
1896,my-master-war,15063773,82676,2021-10-21
1897,my-master-war,14243008,0,2021-10-22
1898,my-master-war,10748387,82039,2021-10-23
1899,my-master-war,15293208,82087,2021-10-24
1900,my-master-war,14840634,0,2021-10-25
1901,my-master-war,16939106,81935,2021-10-26
1902,my-master-war,13944672,82141,2021-10-27
1903,my-master-war,12323894,82006,2021-10-28
1904,my-master-war,10801260,81962,2021-10-29
1905,my-master-war,12928618,80916,2021-10-30
1906,my-master-war,12140974,80790,2021-10-31
1907,my-master-war,12982220,80662,2021-11-01
1908,my-master-war,13003652,80426,2021-11-02
1909,my-master-war,13544682,80412,2021-11-03
1910,my-master-war,12352554,80489,2021-11-04
1911,my-master-war,12386212,0,2021-11-05
1912,my-master-war,11992240,80628,2021-11-06
1913,my-master-war,16824978,0,2021-11-07
1914,my-master-war,16843949,81073,2021-11-08
1915,my-master-war,13838210,80876,2021-11-09
1916,my-master-war,14120216,80933,2021-11-10
1917,my-master-war,13369190,80597,2021-11-11
1918,my-master-war,14662429,0,2021-11-12
1919,my-master-war,13783299,0,2021-11-13
1920,my-master-war,14647294,81012,2021-11-14
1921,my-master-war,15281470,81012,2021-11-14
1922,fear,9133538,0,2021-10-16
1923,fear,9094589,0,2021-10-17
1924,fear,8689512,0,2021-10-18
1925,fear,8518601,0,2021-10-19
1926,fear,9456905,0,2021-10-20
1927,fear,11429879,0,2021-10-21
1928,fear,9852703,0,2021-10-22
1929,fear,10531017,0,2021-10-23
1930,fear,11903988,0,2021-10-24
1931,fear,11555607,0,2021-10-25
1932,fear,13669204,0,2021-10-26
1933,fear,13105216,0,2021-10-27
1934,fear,12333331,0,2021-10-28
1935,fear,11237557,0,2021-10-29
1936,fear,12291386,0,2021-10-30
1937,fear,16102898,0,2021-10-31
1938,fear,13331521,0,2021-11-01
1939,fear,14962742,0,2021-11-02
1940,fear,14269464,0,2021-11-03
1941,fear,15418358,0,2021-11-04
1942,fear,14799202,0,2021-11-05
1943,fear,15809594,0,2021-11-06
1944,fear,15100596,0,2021-11-07
1945,fear,16947004,0,2021-11-08
1946,fear,17598897,0,2021-11-09
1947,fear,16324104,0,2021-11-10
1948,fear,16108153,0,2021-11-11
1949,fear,15884301,0,2021-11-12
1950,fear,15552185,0,2021-11-13
1951,fear,15556964,0,2021-11-14
1952,fear,14986506,0,2021-11-14
1953,the-three-kingdoms,0,65657,2021-10-16
1954,the-three-kingdoms,0,65981,2021-10-17
1955,the-three-kingdoms,0,66221,2021-10-18
1956,the-three-kingdoms,0,66461,2021-10-19
1957,the-three-kingdoms,0,66622,2021-10-20
1958,the-three-kingdoms,0,66698,2021-10-21
1959,the-three-kingdoms,0,0,2021-10-22
1960,the-three-kingdoms,0,66742,2021-10-23
1961,the-three-kingdoms,0,66948,2021-10-24
1962,the-three-kingdoms,0,66914,2021-10-25
1963,the-three-kingdoms,0,66967,2021-10-26
1964,the-three-kingdoms,0,66846,2021-10-27
1965,the-three-kingdoms,12467609,67019,2021-10-28
1966,the-three-kingdoms,12426983,67117,2021-10-29
1967,the-three-kingdoms,13079586,67068,2021-10-30
1968,the-three-kingdoms,13365471,67108,2021-10-31
1969,the-three-kingdoms,14971538,67233,2021-11-01
1970,the-three-kingdoms,13739772,67312,2021-11-02
1971,the-three-kingdoms,13199613,67502,2021-11-03
1972,the-three-kingdoms,15121110,67843,2021-11-04
1973,the-three-kingdoms,17944439,0,2021-11-05
1974,the-three-kingdoms,17371925,68155,2021-11-06
1975,the-three-kingdoms,16834121,0,2021-11-07
1976,the-three-kingdoms,16108787,68236,2021-11-08
1977,the-three-kingdoms,13759441,68279,2021-11-09
1978,the-three-kingdoms,14026135,68308,2021-11-10
1979,the-three-kingdoms,13394109,68325,2021-11-11
1980,the-three-kingdoms,13279230,0,2021-11-12
1981,the-three-kingdoms,13059344,69035,2021-11-13
1982,the-three-kingdoms,12949240,69124,2021-11-14
1983,the-three-kingdoms,13069276,69124,2021-11-14
1984,polkawar,2761850,0,2021-10-16
1985,polkawar,2801599,0,2021-10-17
1986,polkawar,2805996,0,2021-10-18
1987,polkawar,2811068,0,2021-10-19
1988,polkawar,2724494,0,2021-10-20
1989,polkawar,2739447,0,2021-10-21
1990,polkawar,2440043,0,2021-10-22
1991,polkawar,2255327,0,2021-10-23
1992,polkawar,2175735,0,2021-10-24
1993,polkawar,2298250,0,2021-10-25
1994,polkawar,2448686,0,2021-10-26
1995,polkawar,2489229,0,2021-10-27
1996,polkawar,2144698,0,2021-10-28
1997,polkawar,2405226,0,2021-10-29
1998,polkawar,4124382,0,2021-10-30
1999,polkawar,8601411,0,2021-10-31
2000,polkawar,6622336,0,2021-11-01
2001,polkawar,8315394,0,2021-11-02
2002,polkawar,9522770,0,2021-11-03
2003,polkawar,10328809,0,2021-11-04
2004,polkawar,8569716,0,2021-11-05
2005,polkawar,8205403,0,2021-11-06
2006,polkawar,9910170,0,2021-11-07
2007,polkawar,9492997,0,2021-11-08
2008,polkawar,10697240,0,2021-11-09
2009,polkawar,10456235,0,2021-11-10
2010,polkawar,8799280,0,2021-11-11
2011,polkawar,10752745,0,2021-11-12
2012,polkawar,9451294,0,2021-11-13
2013,polkawar,10482493,0,2021-11-14
2014,polkawar,12315721,0,2021-11-14
2015,must,9707782,0,2021-10-16
2016,must,9494777,0,2021-10-17
2017,must,9549160,0,2021-10-18
2018,must,9515438,0,2021-10-19
2019,must,9458907,0,2021-10-20
2020,must,9968533,0,2021-10-21
